chr	start	end	gene_ids	gene_symbols
chr22	29040000	29680000	ENSG00000100249.5;ENSG00000159873.10;ENSG00000183765.23;ENSG00000226471.6;ENSG00000224256.1;ENSG00000272858.1;ENSG00000226772.1;ENSG00000237015.1;ENSG00000186998.16;ENSG00000182944.18;ENSG00000100209.11;ENSG00000183762.13;ENSG00000100263.14;ENSG00000251952.1;ENSG00000200871.1;ENSG00000100154.14;ENSG00000100219.16;ENSG00000183579.16;ENSG00000177993.3;ENSG00000235786.1	C22orf31;CCDC117;CHEK2;CTA-292E10.6;CTA-292E10.7;CTA-292E10.8;CTA-747E2.10;CTA-984G1.5;EMID1;EWSR1;HSCB;KREMEN1;RHBDD3;RNU6-1219P;RNU6-810P;TTC28;XBP1;ZNRF3;ZNRF3-AS1;ZNRF3-IT1
chr22	29680000	29800000	ENSG00000273216.1;ENSG00000285697.1;ENSG00000100280.17;ENSG00000182944.18;ENSG00000185340.15;ENSG00000100276.10;ENSG00000239127.1	AC002059.10;AC002059.11;AP1B1;EWSR1;GAS2L1;RASL10A;SNORD125
chr22	29800000	30480000	ENSG00000282816.1;ENSG00000242156.1;ENSG00000285697.1;ENSG00000221736.1;ENSG00000100325.15;ENSG00000100314.4;ENSG00000227201.2;ENSG00000234208.1;ENSG00000176635.18;ENSG00000227117.6;ENSG00000100330.16;ENSG00000100285.10;ENSG00000186575.19;ENSG00000184117.12;ENSG00000128250.5;ENSG00000225465.6;ENSG00000278292.1;ENSG00000207455.1;ENSG00000232396.2;ENSG00000239446.1;ENSG00000287967.1;ENSG00000279159.1;ENSG00000233010.1;ENSG00000100296.14;ENSG00000184076.13;ENSG00000100319.13	AC000035.3;AC000041.8;AC002059.11;AC003681.1;ASCC2;CABP7;CNN2P1;CTA-256D12.11;HORMAD2;HORMAD2-AS1;MTMR3;NEFH;NF2;NIPSNAP1;RFPL1;RFPL1S;RFPL4AP6;RNU6-331P;RP1-76B20.11;RP1-76B20.12;RP1-76B20.16;RP3-394A18.1;RPEP4;THOC5;UQCR10;ZMAT5
chr22	30480000	30880000	ENSG00000239282.8;ENSG00000187860.11;ENSG00000226573.1;ENSG00000176635.18;ENSG00000128342.5;ENSG00000232530.1;ENSG00000268812.3;ENSG00000242114.6;ENSG00000099985.4;ENSG00000099999.15;ENSG00000222915.1;ENSG00000279699.1;ENSG00000248751.6;ENSG00000225676.2;ENSG00000181123.8;ENSG00000230137.1;ENSG00000249590.7;ENSG00000273350.1;ENSG00000272689.1;ENSG00000273428.4;ENSG00000225971.1;ENSG00000214161.3;ENSG00000100003.18;ENSG00000100012.12;ENSG00000099995.19;ENSG00000099992.16	CASTOR1;CCDC157;CTA-85E5.7;HORMAD2;LIF;LIF-AS1;LIF-AS2;MTFP1;OSM;RNF215;RNU6-564P;RP1-102K2.9;RP1-130H16.18;RP3-438O4.4;RP4-539M6.14;RP4-539M6.18;RP4-539M6.19;RP4-539M6.20;RP4-539M6.21;RP4-539M6.22;RPS3AP51;SDC4P;SEC14L2;SEC14L3;SF3A1;TBC1D10A
chr22	30880000	31000000	ENSG00000128242.13;ENSG00000100029.18;ENSG00000223831.1;ENSG00000181123.8;ENSG00000133488.15;ENSG00000214491.8;ENSG00000225774.2	GAL3ST1;PES1;RP1-56J10.8;RP4-539M6.14;SEC14L4;SEC14L6;SIRPAP1
chr22	31000000	31520000	ENSG00000250318.1;ENSG00000288153.1;ENSG00000167065.14;ENSG00000237977.1;ENSG00000185133.14;ENSG00000264661.1;ENSG00000133422.14;ENSG00000235989.4;ENSG00000184792.16;ENSG00000100029.18;ENSG00000240186.2;ENSG00000223831.1;ENSG00000235573.2;ENSG00000273387.1;ENSG00000278920.1;ENSG00000269972.1;ENSG00000269987.1;ENSG00000198832.10;ENSG00000100036.13;ENSG00000183963.19;ENSG00000185339.9;ENSG00000253352.10	CTA-963H5.5;CTA-963H5.7;DUSP18;EIF4HP2;INPP5J;MIR3200;MORC2;MORC2-AS1;OSBP2;PES1;RN7SL633P;RP1-56J10.8;RP3-412A9.12;RP3-412A9.16;RP3-412A9.17;RP3-430N8.10;RP3-430N8.11;SELENOM;SLC35E4;SMTN;TCN2;TUG1
chr22	31520000	31680000	ENSG00000185133.14;ENSG00000182541.18;ENSG00000264141.1;ENSG00000100100.13;ENSG00000100078.4;ENSG00000138942.16;ENSG00000254835.1;ENSG00000199695.1;ENSG00000214125.2	INPP5J;LIMK2;MIR3928;PIK3IP1;PLA2G3;RNF185;RNF185-AS1;RNU6-1128P;RP3-412A9.15
chr22	31680000	31760000	ENSG00000213888.3;ENSG00000100105.18;ENSG00000100100.13;ENSG00000228839.5;ENSG00000212542.1	LINC01521;PATZ1;PIK3IP1;PIK3IP1-DT;RNA5SP496
chr22	31760000	32400000	ENSG00000128254.16;ENSG00000227519.1;ENSG00000236132.1;ENSG00000100150.20;ENSG00000185721.13;ENSG00000184708.18;ENSG00000233733.1;ENSG00000230866.2;ENSG00000285404.1;ENSG00000241878.11;ENSG00000183530.14;ENSG00000242251.2;ENSG00000240647.2;ENSG00000252909.1;ENSG00000199248.1;ENSG00000206615.1;ENSG00000227813.1;ENSG00000240591.2;ENSG00000287817.1;ENSG00000214093.3;ENSG00000229169.1;ENSG00000198089.16;ENSG00000128245.15	C22orf24;CTA-342B11.1;CTA-440B3.1;DEPDC5;DRG1;EIF4ENIF1;H2AZP6;LINC02558;LL22NC03-44A4.3;PISD;PRR14L;RN7SL20P;RN7SL305P;RNU6-201P;RNU6-28P;RNU6-338P;RP1-180M12.1;RP11-247I13.11;RP11-247I13.12;RP11-247I13.3;RP11-247I13.6;SFI1;YWHAH
chr22	32400000	32880000	ENSG00000234479.2;ENSG00000232707.1;ENSG00000184459.9;ENSG00000205856.4;ENSG00000214076.3;ENSG00000100225.18;ENSG00000254127.1;ENSG00000271093.1;ENSG00000243519.1;ENSG00000230866.2;ENSG00000128253.15;ENSG00000128276.10;ENSG00000205853.12;ENSG00000237439.1;ENSG00000239674.2;ENSG00000234626.2;ENSG00000232218.1;ENSG00000241954.1;ENSG00000230736.2;ENSG00000273325.1;ENSG00000230120.1;ENSG00000100220.12;ENSG00000232346.1;ENSG00000100170.10;ENSG00000100191.6;ENSG00000242082.2	AP1B1P1;AP1B1P2;BPIFC;C22orf42;CPSF1P1;FBXO7;IGLCOR22-1;IGLCOR22-2;IGLVIVOR22-2;LINC02558;RFPL2;RFPL3;RFPL3S;RP1-127L4.10;RP1-127L4.7;RP1-149A16.12;RP1-149A16.16;RP1-149A16.17;RP1-149A16.3;RP1-90G24.11;RP1-90G24.8;RTCB;SC22CB-1E7.1;SLC5A1;SLC5A4;SLC5A4-AS1
chr22	32880000	33040000	ENSG00000100225.18;ENSG00000251890.1;ENSG00000185666.15;ENSG00000236054.1	FBXO7;RNA5SP497;SYN3;SYN3-AS1
chr22	33040000	33320000	ENSG00000229673.1;ENSG00000185666.15;ENSG00000100234.12	LL22NC01-116C6.1;SYN3;TIMP3
chr22	33320000	33680000	ENSG00000228194.1;ENSG00000133424.22;ENSG00000231253.2;ENSG00000228622.1;ENSG00000232073.1;ENSG00000233632.1;ENSG00000185666.15	CTA-415G2.2;LARGE1;LINC01640;RP1-302D9.1;RP1-302D9.3;RP1-302D9.5;SYN3
chr22	33680000	34240000	ENSG00000224973.6;ENSG00000232081.1;ENSG00000133424.22;ENSG00000266012.1;ENSG00000230741.1;ENSG00000253007.2	LARGE-AS1;LARGE-IT1;LARGE1;MIR4764;SC22CB-1D7.1;SNORA76
chr22	34240000	34360000	ENSG00000133424.22;ENSG00000273082.1	LARGE1;LARGE1-AS1
chr22	34360000	34520000	ENSG00000236052.2	LINC01643
chr22	34520000	34640000	ENSG00000236052.2;ENSG00000224404.2	LINC01643;LL22NC03-13G6.2
chr22	34640000	35440000	ENSG00000286592.1;ENSG00000235485.1;ENSG00000280356.1;ENSG00000237316.1;ENSG00000234891.1	LINC02885;RP1-101G11.2;RP1-101G11.3;RP1-288L1.4;RP1-288L1.5
chr22	35440000	35560000	ENSG00000273068.1;ENSG00000175329.13;ENSG00000233080.3	CTA-714B7.7;ISX;LINC01399
chr22	35560000	35640000	ENSG00000238153.1;ENSG00000233080.3	CTA-714B7.4;LINC01399
chr22	35640000	36600000	ENSG00000128284.19;ENSG00000100336.18;ENSG00000128313.2;ENSG00000221963.6;ENSG00000268818.2;ENSG00000279805.1;ENSG00000279714.1;ENSG00000279217.1;ENSG00000279927.1;ENSG00000282602.1;ENSG00000282041.1;ENSG00000100281.14;ENSG00000100292.18;ENSG00000198125.13;ENSG00000100297.16;ENSG00000266320.1;ENSG00000226336.2;ENSG00000237948.1;ENSG00000233764.1;ENSG00000231576.1;ENSG00000225557.1;ENSG00000237129.1;ENSG00000229088.1;ENSG00000237406.1;ENSG00000100302.7;ENSG00000100320.23;ENSG00000238584.1;ENSG00000228587.1;ENSG00000279652.1;ENSG00000273176.1;ENSG00000233388.2;ENSG00000273044.1;ENSG00000100284.22	APOL3;APOL4;APOL5;APOL6;CITF22-62D4.1;CTA-212A2.1;CTA-212A2.2;CTA-212A2.3;CTA-212A2.4;CTA-286B10.7;CTA-286B10.8;HMGXB4;HMOX1;MB;MCM5;MIR3909;MRPS16P3;MTATP6P20;MTCO1P20;MTCO2P20;MTCO3P20;MTCYBP34;MTND1P10;NDUFA9P1;RASD2;RBFOX2;RNU7-167P;RP1-41P2.7;RP1-78B3.1;RP3-510H16.3;RP4-569D19.5;RP4-569D19.8;TOM1
chr22	36600000	36680000	ENSG00000100342.21;ENSG00000128335.14;ENSG00000100336.18;ENSG00000100345.22	APOL1;APOL2;APOL4;MYH9
chr22	36680000	36800000	ENSG00000100345.22;ENSG00000266345.1;ENSG00000287269.1;ENSG00000223695.1	MYH9;RN7SL349P;RP1-68O2.5;RP4-633O19__A.1
chr22	36800000	36880000	ENSG00000252575.1;ENSG00000228719.1;ENSG00000237668.1;ENSG00000100348.10	BX470187.1;RP5-1119A7.14;RPS15AP38;TXN2
chr22	36880000	39080000	ENSG00000265311.1;ENSG00000252142.1;ENSG00000100124.15;ENSG00000128298.18;ENSG00000133466.14;ENSG00000128346.11;ENSG00000166862.7;ENSG00000100065.15;ENSG00000100211.10;ENSG00000128283.7;ENSG00000234979.1;ENSG00000100368.14;ENSG00000232254.1;ENSG00000213923.13;ENSG00000272720.1;ENSG00000279080.1;ENSG00000100055.21;ENSG00000100201.23;ENSG00000100206.10;ENSG00000100353.18;ENSG00000100129.18;ENSG00000166897.16;ENSG00000184949.18;ENSG00000100350.15;ENSG00000128310.3;ENSG00000100116.17;ENSG00000100083.19;ENSG00000189060.6;ENSG00000100360.15;ENSG00000100385.14;ENSG00000168135.4;ENSG00000100379.17;ENSG00000100196.11;ENSG00000100097.12;ENSG00000100079.7;ENSG00000287773.1;ENSG00000286485.1;ENSG00000287236.1;ENSG00000215403.1;ENSG00000185022.12;ENSG00000100060.18;ENSG00000100139.14;ENSG00000264505.1;ENSG00000207945.1;ENSG00000207696.1;ENSG00000128309.17;ENSG00000100365.16;ENSG00000183822.3;ENSG00000273899.5;ENSG00000241360.2;ENSG00000233360.4;ENSG00000100151.16;ENSG00000184381.20;ENSG00000100142.16;ENSG00000100362.13;ENSG00000128340.15;ENSG00000201078.1;ENSG00000241333.2;ENSG00000241693.2;ENSG00000207227.1;ENSG00000235237.1;ENSG00000226233.1;ENSG00000234688.1;ENSG00000100101.15;ENSG00000285304.1;ENSG00000229955.1;ENSG00000235246.1;ENSG00000237862.2;ENSG00000272694.1;ENSG00000228620.1;ENSG00000286144.1;ENSG00000286440.1;ENSG00000230912.1;ENSG00000287219.1;ENSG00000228274.4;ENSG00000279738.1;ENSG00000278948.1;ENSG00000233739.1;ENSG00000222044.1;ENSG00000272582.1;ENSG00000273214.1;ENSG00000229971.1;ENSG00000188078.5;ENSG00000261675.1;ENSG00000231467.2;ENSG00000225867.1;ENSG00000224279.2;ENSG00000100092.24;ENSG00000100156.11;ENSG00000100146.18;ENSG00000278195.2;ENSG00000185264.12;ENSG00000198792.13;ENSG00000187045.19;ENSG00000100216.6;ENSG00000244627.5;ENSG00000283900.1;ENSG00000100106.22;ENSG00000128311.14	AL020993.1;AL022314.1;ANKRD54;BAIAP2L2;C1QTNF6;C22orf23;CACNG2;CARD10;CBY1;CDC42EP1;CITF22-24E5.1;CSF2RB;CSF2RBP1;CSNK1E;CTA-228A9.3;CTA-228A9.4;CYTH4;DDX17;DMC1;EIF3D;EIF3L;ELFN2;FAM227A;FOXRED2;GALR3;GCAT;GGA1;H1-0;IFT27;IL2RB;KCNJ4;KCTD17;KDELR3;LGALS1;LGALS2;LL22NC01-132D12.3;LL22NC01-132D12.4;LL22NC01-146D10.5;LL22NC01-81G9.3;MAFF;MFNG;MICALL1;MIR4534;MIR658;MIR659;MPST;NCF4;NCF4-AS1;NOL12;PDXP;PDXP-DT;PICK1;PLA2G6;POLR2F;PVALB;RAC2;RN7SKP214;RN7SL385P;RN7SL704P;RNU6-900P;RP1-151B14.6;RP1-151B14.9;RP1-293L6.1;RP1-37E16.12;RP1-37E16.13;RP1-5O6.4;RP1-5O6.5;RP1-63G5.7;RP1-63G5.8;RP3-434P1.6;RP3-434P1.8;RP3-434P1.9;RP3-508I15.10;RP3-508I15.23;RP3-508I15.9;RP5-1014D13.2;RP5-1039K5.12;RP5-1039K5.13;RP5-1039K5.16;RP5-1039K5.17;RP5-1039K5.18;RP5-1119A7.10;RP5-1119A7.11;RP5-1119A7.17;RP5-1170K4.7;RP5-1177I5.3;RPS29P31;SH3BP1;SLC16A8;SOX10;SSTR3;TEX33;TMEM184B;TMPRSS6;TOMM22;TPTEP2;TPTEP2-CSNK1E;TRIOBP;TST
chr22	39080000	39160000	ENSG00000100226.16;ENSG00000100221.11;ENSG00000229598.1;ENSG00000225450.1;ENSG00000244491.1;ENSG00000230149.2;ENSG00000273096.1;ENSG00000272669.1;ENSG00000273076.1;ENSG00000100242.15;ENSG00000100216.6	GTPBP1;JOSD1;PRDX3P1;RP3-508I15.14;RP3-508I15.18;RP3-508I15.19;RP3-508I15.20;RP3-508I15.21;RP3-508I15.22;SUN2;TOMM22
chr22	39160000	39920000	ENSG00000128383.13;ENSG00000179750.16;ENSG00000249310.2;ENSG00000244509.4;ENSG00000243811.12;ENSG00000128394.17;ENSG00000239713.9;ENSG00000100298.16;ENSG00000128272.17;ENSG00000183741.12;ENSG00000100307.13;ENSG00000226024.1;ENSG00000235209.1;ENSG00000259421.1;ENSG00000284554.2;ENSG00000288106.1;ENSG00000100246.13;ENSG00000227009.1;ENSG00000128268.12;ENSG00000227188.1;ENSG00000100335.15;ENSG00000221890.6;ENSG00000100311.17;ENSG00000284633.1;ENSG00000224794.2;ENSG00000280216.1;ENSG00000225720.6;ENSG00000279833.1;ENSG00000285025.1;ENSG00000100316.16;ENSG00000263764.1;ENSG00000209482.1;ENSG00000209480.1;ENSG00000100242.15;ENSG00000100321.15;ENSG00000100324.14	APOBEC3A;APOBEC3B;APOBEC3B-AS1;APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;ATF4;CBX6;CBX7;COX5BP7;CTA-150C2.13;CTA-150C2.20;CTA-150C2.22;CTA-150C2.23;DNAL4;FUNDC2P4;MGAT3;MGAT3-AS1;MIEF1;NPTXR;PDGFB;RP3-333H23.10;RP3-333H23.8;RP3-333H23.9;RP4-742C19.12;RP4-742C19.13;RP5-1104E15.10;RPL3;SNORD43;SNORD83A;SNORD83B;SUN2;SYNGR1;TAB1
chr22	39920000	40440000	ENSG00000100346.18;ENSG00000176177.10;ENSG00000133477.17;ENSG00000100351.17;ENSG00000235647.1;ENSG00000238875.1;ENSG00000225528.3;ENSG00000187051.9;ENSG00000261202.1;ENSG00000226085.3	CACNA1I;ENTHD1;FAM83F;GRAP2;MTFR2P2;RN7SKP210;RP3-370M22.8;RPS19BP1;TNRC6B-DT;UQCRFS1P1
chr22	40440000	42920000	ENSG00000100412.17;ENSG00000213857.3;ENSG00000239900.14;ENSG00000252124.1;ENSG00000266175.1;ENSG00000184208.12;ENSG00000100147.14;ENSG00000100162.15;ENSG00000100399.16;ENSG00000172912.4;ENSG00000172346.15;ENSG00000230107.1;ENSG00000285531.1;ENSG00000273424.1;ENSG00000224883.1;ENSG00000286659.1;ENSG00000100197.23;ENSG00000205702.11;ENSG00000226450.2;ENSG00000100418.8;ENSG00000172404.5;ENSG00000100393.14;ENSG00000231993.1;ENSG00000231907.2;ENSG00000231261.1;ENSG00000233603.1;ENSG00000100395.15;ENSG00000235513.2;ENSG00000205704.7;ENSG00000229891.2;ENSG00000215771.2;ENSG00000128285.4;ENSG00000167077.13;ENSG00000221160.1;ENSG00000207932.1;ENSG00000263463.1;ENSG00000266594.1;ENSG00000196588.20;ENSG00000232564.3;ENSG00000198951.12;ENSG00000184983.11;ENSG00000237037.9;ENSG00000235568.7;ENSG00000182057.5;ENSG00000213790.2;ENSG00000177096.9;ENSG00000100410.8;ENSG00000100417.12;ENSG00000100413.17;ENSG00000100401.20;ENSG00000100387.9;ENSG00000252859.1;ENSG00000200683.1;ENSG00000207457.1;ENSG00000199865.1;ENSG00000252603.1;ENSG00000270083.1;ENSG00000232754.1;ENSG00000237214.3;ENSG00000286491.1;ENSG00000230769.1;ENSG00000232710.1;ENSG00000227370.1;ENSG00000281538.1;ENSG00000288719.1;ENSG00000227413.1;ENSG00000272834.1;ENSG00000284431.1;ENSG00000230071.2;ENSG00000228599.1;ENSG00000189306.11;ENSG00000100167.20;ENSG00000172250.16;ENSG00000100359.21;ENSG00000229999.6;ENSG00000234965.3;ENSG00000100372.15;ENSG00000215347.4;ENSG00000183172.9;ENSG00000100138.15;ENSG00000198911.12;ENSG00000184068.2;ENSG00000100380.14;ENSG00000100207.21;ENSG00000167074.15;ENSG00000159958.7;ENSG00000100354.21;ENSG00000261202.1;ENSG00000183864.5;ENSG00000183066.14;ENSG00000196236.13;ENSG00000196419.13;ENSG00000100403.12;ENSG00000238498.1	ACO2;ACTBP15;ADSL;AL031594.1;AL080243.1;C22orf46;CCDC134;CENPM;CHADL;COX6B1P3;CSDC2;CTA-126B4.7;CTA-216E10.11;CTA-223H9.9;CTA-250D10.19;CTA-250D10.24;CYP2D6;CYP2D7;CYP2D8P;DESI1;DNAJB7;EP300;EP300-AS1;GAPDHP37;HMGN2P10;JTBP1;L3MBTL2;L3MBTL2-AS1;LINC00634;LINC01315;LRRC37A14P;MCHR1;MEI1;MIR1281;MIR33A;MIR378I;MIR4766;MRTFA;MRTFA-AS1;NAGA;NDUFA6;NDUFA6-DT;NFAM1;OGFRP1;OLA1P1;PHETA2;PHF5A;PMM1;POLR3H;RANGAP1;RBX1;RNU6-375P;RNU6-379P;RNU6-476P;RNU6-495P;RNU6ATAC22P;RP1-257I20.14;RP1-85F18.6;RP11-12M9.3;RP3-347H13.12;RP3-408N23.4;RP4-669P10.16;RP4-669P10.19;RP4-669P10.20;RP4-669P10.21;RP5-1042K10.12;RP5-1042K10.13;RP5-1042K10.14;RPL4P6;RPL7P52;RRP7A;SEPTIN3;SERHL;SGSM3;SGSM3-AS1;SHISA8;SLC25A17;SLC25A5P1;SMDT1;SNU13;SREBF2;SREBF2-AS1;ST13;TCF20;TEF;TNFRSF13C;TNRC6B;TNRC6B-DT;TOB2;WBP2NL;XPNPEP3;XRCC6;ZC3H7B;snoU13
chr22	42920000	43440000	ENSG00000128274.17;ENSG00000226989.1;ENSG00000242247.11;ENSG00000249222.1;ENSG00000100243.21;ENSG00000229608.1;ENSG00000100266.19;ENSG00000100227.18;ENSG00000202058.1;ENSG00000270022.3;ENSG00000251913.1;ENSG00000274717.1;ENSG00000234009.1;ENSG00000182841.12;ENSG00000183569.18;ENSG00000100271.17;ENSG00000230319.1;ENSG00000265106.1	A4GALT;AL049758.2;ARFGAP3;ATP5MGL;CYB5R3;GOLGA2P4;PACSIN2;POLDIP3;RN7SKP80;RNU12;RNU6-513P;RP1-47A17.1;RPL5P34;RRP7BP;SERHL2;TTLL1;TTLL1-AS1;Z93241.1
chr22	43440000	43560000	ENSG00000234735.1;ENSG00000100290.3;ENSG00000100294.13;ENSG00000100300.18;ENSG00000100271.17;ENSG00000230319.1	AL022237.3;BIK;MCAT;TSPO;TTLL1;TTLL1-AS1
chr22	43560000	43680000	ENSG00000159307.19;ENSG00000203527.2;ENSG00000236272.1;ENSG00000100304.13;ENSG00000234892.1	SCUBE1;SCUBE1-AS1;SCUBE1-AS2;TTLL12;Z82214.2
chr22	43680000	43800000	ENSG00000236117.1;ENSG00000159307.19	LINC01639;SCUBE1
chr22	43800000	43880000	ENSG00000236117.1;ENSG00000186732.14	LINC01639;MPPED1
chr22	43880000	44240000	ENSG00000186976.15;ENSG00000223843.5;ENSG00000261251.1;ENSG00000180150.5;ENSG00000186732.14;ENSG00000233157.1;ENSG00000130540.14;ENSG00000286801.1	EFCAB6;EFCAB6-AS1;EFCAB6-DT;HMGN2P9;MPPED1;RP3-388M5.8;SULT4A1;XX-FW80414D10L.1
chr22	44240000	44320000	ENSG00000100344.11;ENSG00000100341.12;ENSG00000130540.14;ENSG00000266837.1	PNPLA3;PNPLA5;SULT4A1;Z97055.1
chr22	44320000	45040000	ENSG00000279175.1;ENSG00000215333.3;ENSG00000187012.11;ENSG00000234300.1;ENSG00000232655.1;ENSG00000228807.1;ENSG00000188677.15;ENSG00000138964.17;ENSG00000100344.11;ENSG00000220702.1;ENSG00000236079.1;ENSG00000279933.1;ENSG00000280434.1;ENSG00000280011.1;ENSG00000279642.1;ENSG00000224856.2;ENSG00000188636.4;ENSG00000100347.15;ENSG00000138944.8	CTA-414D7.1;KRT18P23;LINC00207;LINC00229;LINC01656;MRPS18CP6;PARVB;PARVG;PNPLA3;RP1-32I10.10;RP1-32I10.11;RP4-671O14.5;RP4-671O14.6;RP4-671O14.7;RP5-1033E15.3;RPL35AP36;RTL6;SAMM50;SHISAL1
chr22	45040000	45120000	ENSG00000231801.2;ENSG00000186654.21;ENSG00000248405.10	ANP32BP2;PRR5;PRR5-ARHGAP8
chr22	45120000	45320000	ENSG00000241484.10;ENSG00000056487.16;ENSG00000186654.21;ENSG00000248405.10;ENSG00000223730.1	ARHGAP8;PHF21B;PRR5;PRR5-ARHGAP8;RP1-127B20.4
chr22	45320000	45440000	ENSG00000056487.16;ENSG00000230922.1	PHF21B;RP4-753M9.1
chr22	45440000	45960000	ENSG00000273243.1;ENSG00000273353.1;ENSG00000273287.2;ENSG00000213752.3;ENSG00000100376.12;ENSG00000077942.19;ENSG00000100364.19;ENSG00000221598.1;ENSG00000093000.19;ENSG00000226328.7;ENSG00000128408.9;ENSG00000232363.1;ENSG00000077935.17;ENSG00000100373.10	CTA-217C2.2;CTA-268H5.12;CTA-268H5.14;CTA-268H5.9;FAM118A;FBLN1;KIAA0930;MIR1249;NUP50;NUP50-DT;RIBC2;RP1-102D24.5;SMC1B;UPK3A
chr22	45960000	47480000	ENSG00000130638.17;ENSG00000205643.11;ENSG00000075275.18;ENSG00000100422.14;ENSG00000273145.1;ENSG00000280424.1;ENSG00000265610.1;ENSG00000260708.1;ENSG00000280383.1;ENSG00000077942.19;ENSG00000075240.17;ENSG00000075218.19;ENSG00000277232.2;ENSG00000231711.2;ENSG00000238120.1;ENSG00000266533.1;ENSG00000264160.1;ENSG00000264147.1;ENSG00000198986.1;ENSG00000207875.1;ENSG00000197182.14;ENSG00000130943.7;ENSG00000186951.16;ENSG00000182257.8;ENSG00000241990.5;ENSG00000251985.1;ENSG00000235347.1;ENSG00000234869.1;ENSG00000280384.1;ENSG00000230634.1;ENSG00000231010.1;ENSG00000235159.1;ENSG00000273289.1;ENSG00000054611.14;ENSG00000280080.2;ENSG00000100416.15;ENSG00000075234.17;ENSG00000235091.2;ENSG00000279954.1;ENSG00000188064.10;ENSG00000221672.1	ATXN10;CDPF1;CELSR1;CERK;CITF22-92A6.1;CITF22-92A6.2;CR536603.1;CTA-29F11.1;CTA-941F9.10;FBLN1;GRAMD4;GTSE1;GTSE1-DT;LINC00899;LINC01589;MIR3619;MIR4762;MIR4763;MIRLET7A3;MIRLET7B;MIRLET7BHG;PKDREJ;PPARA;PRR34;PRR34-AS1;RNU6-1161P;RP1-37M3.8;RP3-439F8.1;RP4-695O20.1;RP5-996D20.3;RP6-109B7.2;RP6-109B7.4;RP6-109B7.5;TBC1D22A;TBC1D22A-AS1;TRMU;TTC38;WI2-85898F10.1;WI2-85898F10.2;WNT7B;Z97351.1
chr22	47480000	47600000	ENSG00000278881.2;ENSG00000054611.14	RP3-477J10.1;TBC1D22A
chr22	47600000	47720000	ENSG00000280312.1	RP1-111J24.1
chr22	47720000	48120000	ENSG00000224715.1;ENSG00000205634.7;ENSG00000218357.3;ENSG00000224271.7;ENSG00000232897.2	CITF22-49D8.1;LINC00898;LINC01644;RP11-191L9.4;RP11-191L9.5
chr22	48120000	48200000	ENSG00000224271.7	RP11-191L9.4
chr22	48200000	48880000	ENSG00000279712.1;ENSG00000235154.1;ENSG00000287225.1;ENSG00000285707.1;ENSG00000288540.1;ENSG00000229275.1;ENSG00000238192.1;ENSG00000278890.1;ENSG00000285855.1;ENSG00000266508.1;ENSG00000224271.7;ENSG00000233179.1	CTA-280A3.2;CTA-280A3__B.2;CTA-299D3.9;CTA-343C1.1;CTA-343C1.2;LL22NC03-121E8.3;LL22NC03-121E8.4;LL22NC03-27C5.1;LL22NC03-69F4.1;MIR3201;RP11-191L9.4;RP11-536P6.3
chr22	48880000	49040000	ENSG00000281732.1;ENSG00000287225.1;ENSG00000219438.9	CTA-299D3.8;CTA-299D3.9;TAFA5
chr22	49040000	49640000	ENSG00000251912.1;ENSG00000205632.4;ENSG00000266887.1;ENSG00000286381.1;ENSG00000226142.2;ENSG00000219438.9;ENSG00000285623.1	AL954742.1;LINC01310;MIR4535;RP5-925J7.1;RPL35P8;TAFA5;WI2-2349K14.1
chr22	49640000	49880000	ENSG00000285722.1;ENSG00000188511.12;ENSG00000280199.1	ABC10-44372100G24.1;C22orf34;RP1-34P24.3
chr22	49880000	50000000	ENSG00000188511.12;ENSG00000280224.1;ENSG00000264139.1;ENSG00000212939.2;ENSG00000213279.2;ENSG00000279597.1	C22orf34;CTA-722E9.1;MIR3667;RP1-29C18.10;RP1-29C18.9;RP4-566L20.1
chr22	50000000	50120000	ENSG00000188511.12;ENSG00000286393.1;ENSG00000235111.1;ENSG00000226954.1	C22orf34;RP1-29C18.11;RP1-29C18.8;RP5-983L19.2
