chr	start	end	gene_ids	gene_symbols
chr17	43882632	45522634	ENSG00000181513;ENSG00000073670;ENSG00000159314;ENSG00000161664;ENSG00000267080;ENSG00000087152;ENSG00000267394;ENSG00000131094;ENSG00000167131;ENSG00000180329;ENSG00000161692;ENSG00000172992;ENSG00000233483;ENSG00000108883;ENSG00000161682;ENSG00000214447;ENSG00000267496;ENSG00000184922;ENSG00000233175;ENSG00000267121;ENSG00000180340;ENSG00000141349;ENSG00000131095;ENSG00000182963;ENSG00000186566;ENSG00000030582;ENSG00000108840;ENSG00000186834;ENSG00000168517;ENSG00000224505;ENSG00000131097;ENSG00000125319;ENSG00000005961;ENSG00000186185;ENSG00000267334;ENSG00000266979;ENSG00000261514;ENSG00000214425;ENSG00000161654;ENSG00000006062;ENSG00000267278;ENSG00000180336;ENSG00000108852;ENSG00000161653;ENSG00000136448;ENSG00000161714;ENSG00000225190;ENSG00000108849;ENSG00000131096;ENSG00000240589;ENSG00000264540;ENSG00000239702;ENSG00000264251;ENSG00000199953;ENSG00000212446;ENSG00000252628;ENSG00000240305;ENSG00000267634;ENSG00000108309;ENSG00000267750;ENSG00000267691;ENSG00000013306;ENSG00000004939;ENSG00000267384;ENSG00000184361;ENSG00000091947;ENSG00000168591;ENSG00000108312	ACBD4;ADAM11;ARHGAP27;ASB16;ASB16-AS1;ATXN7L3;ATXN7L3-AS1;C1QL1;CCDC103;CCDC43;DBF4B;DCAKD;EFCAB15P;EFTUD2;FAM171A2;FAM187A;FAM215A;FMNL1;FMNL1-AS1;FMNL1-DT;FZD2;G6PC3;GFAP;GJC1;GPATCH8;GRN;HDAC5;HEXIM1;HEXIM2;HEXIM2-AS1;HIGD1B;HROB;ITGA2B;KIF18B;KIF18B-DT;LINC01180;LINC01976;LRRC37A4P;LSM12;MAP3K14;MAP3K14-AS1;MEIOC;MPP2;NAGS;NMT1;PLCD3;PLEKHM1;PPY;PYY;RN7SL258P;RN7SL405P;RN7SL507P;RN7SL819P;RNA5SP443;RNU6-131P;RNU6-453P;RPL6P26;RPL7L1P5;RUNDC3A;RUNDC3A-AS1;SHC1P2;SLC25A39;SLC4A1;SMCO4P1;SPATA32;TMEM101;TMUB2;UBTF
chr17	45522634	45922634	ENSG00000120088;ENSG00000264070;ENSG00000204650;ENSG00000263715;ENSG00000214425;ENSG00000263503;ENSG00000186868;ENSG00000264589;ENSG00000266504;ENSG00000204652;ENSG00000185294	CRHR1;DND1P1;LINC02210;LINC02210-CRHR1;LRRC37A4P;MAPK8IP1P2;MAPT;MAPT-AS1;RDM1P1;RPS26P8;SPPL2C
chr17	45922634	46002634	ENSG00000186868;ENSG00000256762	MAPT;STH
chr17	46002634	46322634	ENSG00000228696;ENSG00000120071;ENSG00000214401;ENSG00000176681;ENSG00000262500;ENSG00000186868;ENSG00000265411	ARL17B;KANSL1;KANSL1-AS1;LRRC37A;MAPK8IP1P1;MAPT;RN7SL656P
chr17	46642634	46802634	ENSG00000073969;ENSG00000213326;ENSG00000108379	NSF;RPS7P11;WNT3
chr17	46802634	46922634	ENSG00000261886;ENSG00000262031;ENSG00000210709;ENSG00000108379;ENSG00000158955	GOSR2-DT;LINC01974;RNU6ATAC3P;WNT3;WNT9B
chr17	46922634	47042634	ENSG00000108433;ENSG00000261886;ENSG00000263142;ENSG00000277198;ENSG00000179673	GOSR2;GOSR2-DT;LRRC37A17P;RN7SL270P;RPRML
chr17	47042634	47802634	ENSG00000004897;ENSG00000178852;ENSG00000263293;ENSG00000259207;ENSG00000108424;ENSG00000263766;ENSG00000263142;ENSG00000198336;ENSG00000141279;ENSG00000238419;ENSG00000198933;ENSG00000073861	CDC27;EFCAB13;EFCAB13-DT;ITGB3;KPNB1;KPNB1-DT;LRRC37A17P;MYL4;NPEPPS;RNU7-186P;TBKBP1;TBX21
chr17	47802634	47922634	ENSG00000141294;ENSG00000159111;ENSG00000006025;ENSG00000141295;ENSG00000167182;ENSG00000234494;ENSG00000264920;ENSG00000189120	LRRC46;MRPL10;OSBPL7;SCRN2;SP2;SP2-AS1;SP2-DT;SP6
chr17	47922634	48682638	ENSG00000108468;ENSG00000108465;ENSG00000005243;ENSG00000230148;ENSG00000239552;ENSG00000233101;ENSG00000242207;ENSG00000120094;ENSG00000173917;ENSG00000120093;ENSG00000182742;ENSG00000120075;ENSG00000108511;ENSG00000260027;ENSG00000120068;ENSG00000170689;ENSG00000244649;ENSG00000272763;ENSG00000221739;ENSG00000207947;ENSG00000210741;ENSG00000082641;ENSG00000263412;ENSG00000108439;ENSG00000167183;ENSG00000207306;ENSG00000206954;ENSG00000141293;ENSG00000263787;ENSG00000235300;ENSG00000002919;ENSG00000167182;ENSG00000234494	CBX1;CDK5RAP3;COPZ2;HOXB-AS1;HOXB-AS2;HOXB-AS3;HOXB-AS4;HOXB1;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;LINC02086;LINC03057;MIR1203;MIR152;MIR196A1;NFE2L1;NFE2L1-DT;PNPO;PRR15L;RNU6-1152P;RNU6-1201P;SKAP1;SKAP1-AS1;SKAP1-AS2;SNX11;SP2;SP2-AS1
chr17	48682638	49082638	ENSG00000159199;ENSG00000136436;ENSG00000241788;ENSG00000159224;ENSG00000159184;ENSG00000159217;ENSG00000244649;ENSG00000159182;ENSG00000229637;ENSG00000244514;ENSG00000200903;ENSG00000252636;ENSG00000242067;ENSG00000159210;ENSG00000248278;ENSG00000170703;ENSG00000159202	ATP5MC1;CALCOCO2;COX6B1P2;GIP;HOXB13;IGF2BP1;LINC02086;PRAC1;PRAC2;RN7SL125P;RNU1-42P;RNU6-826P;RPL9P28;SNF8;SUMO2P17;TTLL6;UBE2Z
chr17	49082638	50122636	ENSG00000108798;ENSG00000167080;ENSG00000248883;ENSG00000064195;ENSG00000108813;ENSG00000229944;ENSG00000121104;ENSG00000167083;ENSG00000005884;ENSG00000136504;ENSG00000249497;ENSG00000064300;ENSG00000249906;ENSG00000182575;ENSG00000005882;ENSG00000167085;ENSG00000173868;ENSG00000246640;ENSG00000199492;ENSG00000167100;ENSG00000121073;ENSG00000121067;ENSG00000235183;ENSG00000176358;ENSG00000198740;ENSG00000248714	ABI3;B4GALNT2;B4GALNT2P1;DLX3;DLX4;EIF4EP2;FAM117A;GNGT2;ITGA3;KAT7;LINC02075;NGFR;NGFR-AS1;NXPH3;PDK2;PHB1;PHOSPHO1;PICART1;RNU6-1313P;SAMD14;SLC35B1;SPOP;SRP14P3;TAC4;ZNF652;ZNF652-AS1
chr17	50122636	50482639	ENSG00000167107;ENSG00000136457;ENSG00000108821;ENSG00000154920;ENSG00000188662;ENSG00000108829;ENSG00000108826;ENSG00000262759;ENSG00000108819;ENSG00000136444;ENSG00000167100;ENSG00000108823;ENSG00000249838;ENSG00000167105;ENSG00000251179;ENSG00000015532	ACSF2;CHAD;COL1A1;EME1;H1-9P;LRRC59;MRPL27;MRPS21P9;PPP1R9B;RSAD1;SAMD14;SGCA;SUMO2P7;TMEM92;TMEM92-AS1;XYLT2
chr17	50482639	51122639	ENSG00000108846;ENSG00000154945;ENSG00000167117;ENSG00000006283;ENSG00000250107;ENSG00000049283;ENSG00000108848;ENSG00000136449;ENSG00000243521;ENSG00000136444;ENSG00000008294;ENSG00000006282;ENSG00000141232;ENSG00000229980;ENSG00000173714	ABCC3;ANKRD40;ANKRD40CL;CACNA1G;CACNA1G-AS1;EPN3;LUC7L3;MYCBPAP;RPL5P33;RSAD1;SPAG9;SPATA20;TOB1;TOB1-AS1;WFIKKN2
chr17	51122639	51242639	ENSG00000011258;ENSG00000239672;ENSG00000011052;ENSG00000243678	MBTD1;NME1;NME1-NME2;NME2
chr17	51242639	51402639	ENSG00000249383;ENSG00000267452;ENSG00000011258;ENSG00000011260	LINC02071;LINC02073;MBTD1;UTP18
chr17	51402639	51522639	ENSG00000267452;ENSG00000187504	LINC02073;RPL7P48
chr17	51522639	51722640	ENSG00000154975	CA10
chr17	51722640	51962640	ENSG00000154975	CA10
chr17	51962640	52242640	ENSG00000154975	CA10
chr17	52242640	52322640	n/a	n/a
chr17	52322640	52442640	ENSG00000263317	LINC01982
chr17	52442640	52642640	ENSG00000263317	LINC01982
chr17	52642640	52882640	ENSG00000226364	LINC02089
chr17	52882640	53362639	ENSG00000226364;ENSG00000227011;ENSG00000262902	LINC02089;LINC02876;MTCO1P40
chr17	53362639	53922639	ENSG00000141200;ENSG00000233380	KIF2B;RPS2P48
chr17	53922639	54242639	n/a	n/a
chr17	54242639	54482639	ENSG00000261965	ISCA1P3
chr17	54482639	54562639	n/a	n/a
chr17	54562639	54722639	n/a	n/a
chr17	54722639	54842639	ENSG00000263125;ENSG00000251809	ARL2BPP8;RN7SKP14
chr17	54842639	54962639	ENSG00000166260;ENSG00000141198	COX11;TOM1L1
chr17	54962639	55042639	ENSG00000166260;ENSG00000166263	COX11;STXBP4
chr17	55042639	55402639	ENSG00000108924;ENSG00000108960;ENSG00000166263	HLF;MMD;STXBP4
chr17	55402639	55762639	ENSG00000262135;ENSG00000108960;ENSG00000141179;ENSG00000200107;ENSG00000261873;ENSG00000166292	GARS1P1;MMD;PCTP;RNU6-1249P;SMIM36;TMEM100
chr17	55762639	55882639	ENSG00000153930;ENSG00000141179	ANKFN1;PCTP
chr17	55882639	56002639	ENSG00000153930	ANKFN1
chr17	56002639	56362639	ENSG00000153930	ANKFN1
chr17	56362639	56522639	ENSG00000153930	ANKFN1
chr17	56522639	56722639	ENSG00000183691;ENSG00000243058	NOG;RPL39P33
chr17	56722639	56922639	ENSG00000214226;ENSG00000153933;ENSG00000212469;ENSG00000121060	C17orf67;DGKE;RNU6-1158P;TRIM25
chr17	56922639	58562639	ENSG00000121057;ENSG00000263004;ENSG00000166329;ENSG00000121058;ENSG00000180891;ENSG00000264364;ENSG00000266290;ENSG00000121053;ENSG00000176160;ENSG00000167419;ENSG00000265206;ENSG00000011143;ENSG00000005381;ENSG00000181610;ENSG00000153944;ENSG00000229590;ENSG00000108389;ENSG00000141194;ENSG00000255713;ENSG00000222976;ENSG00000242889;ENSG00000261192;ENSG00000108375;ENSG00000238447;ENSG00000121064;ENSG00000108387;ENSG00000264672;ENSG00000266648;ENSG00000136450;ENSG00000213246;ENSG00000121101;ENSG00000005379;ENSG00000265148;ENSG00000136451	AKAP1;AKAP1-DT;CCDC182;COIL;CUEDC1;DYNLL2;DYNLL2-DT;EPX;HSF5;LPO;MIR142HG;MKS1;MPO;MRPS23;MSI2;MSX2P1;MTMR4;OR4D1;OR4D2;RN7SKP94;RN7SL449P;RNF126P1;RNF43;RNU7-134P;SCPEP1;SEPTIN4;SEPTIN4-AS1;SETP3;SRSF1;SUPT4H1;TEX14;TSPOAP1;TSPOAP1-AS1;VEZF1
chr17	58562639	59122639	ENSG00000266826;ENSG00000175175;ENSG00000108384;ENSG00000263558;ENSG00000199426;ENSG00000206917;ENSG00000251865;ENSG00000200997;ENSG00000182628;ENSG00000121101;ENSG00000108395	IGBP1C;PPM1E;RAD51C;RN7SL716P;RNU1-108P;RNU1-52P;RNU6-518P;RNVU1-34;SKA2;TEX14;TRIM37
chr17	59122639	59282639	ENSG00000153982;ENSG00000207996;ENSG00000211514;ENSG00000068489;ENSG00000265415;ENSG00000252212;ENSG00000182628;ENSG00000167447;ENSG00000271063;ENSG00000266537	GDPD1;MIR301A;MIR454;PRR11;PRR11-AS1;RNU2-58P;SKA2;SMG8;SNRPGP17;SPDYE22P
chr17	59282639	60002639	ENSG00000141367;ENSG00000108406;ENSG00000266992;ENSG00000265313;ENSG00000284190;ENSG00000270264;ENSG00000141378;ENSG00000189050;ENSG00000267302;ENSG00000200889;ENSG00000201524;ENSG00000241913;ENSG00000108443;ENSG00000267104;ENSG00000108423;ENSG00000062716;ENSG00000175155	CLTC;DHX40;DHX40P1;LINC01476;MIR21;NDUFB8P2;PTRH2;RNFT1;RNFT1-DT;RNU4-13P;RNU6-450P;RPS29P21;RPS6KB1;TBC1D3P1-DHX40P1;TUBD1;VMP1;YPEL2
chr17	60002639	60122639	ENSG00000068097;ENSG00000267416;ENSG00000238283;ENSG00000267104;ENSG00000261040	HEATR6;HEATR6-DT;TBC1D3P1;TBC1D3P1-DHX40P1;WFDC21P
chr17	60122639	60682639	ENSG00000062725;ENSG00000259349;ENSG00000141376;ENSG00000167434;ENSG00000141371;ENSG00000271626;ENSG00000267772;ENSG00000170836;ENSG00000200013;ENSG00000213228;ENSG00000241157;ENSG00000266943;ENSG00000252577;ENSG00000275562;ENSG00000170832	APPBP2;APPBP2-DT;BCAS3;CA4;CHCT1;H3P42;LINC01999;PPM1D;RNU6-623P;RPL12P38;RPL32P32;RPSAP66;SCARNA20;SEPTIN7P12;USP32
chr17	60682639	60962639	ENSG00000141376;ENSG00000254114;ENSG00000267083;ENSG00000264322;ENSG00000239932;ENSG00000224011	BCAS3;HMGN1P28;KRT18P61;RN7SL448P;RN7SL606P;RPL36AP46
chr17	60962639	61402639	ENSG00000141376;ENSG00000267207;ENSG00000227694;ENSG00000121068;ENSG00000267280	BCAS3;BCAS3-AS1;RPL23AP74;TBX2;TBX2-AS1
chr17	61402639	61562639	ENSG00000187013;ENSG00000121068;ENSG00000267280;ENSG00000121075	LINC02875;TBX2;TBX2-AS1;TBX4
chr17	61562639	62082639	ENSG00000136492;ENSG00000108506;ENSG00000108510;ENSG00000253506;ENSG00000242398	BRIP1;INTS2;MED13;NACA2;RN7SL800P
chr17	62082639	62242639	ENSG00000266066	POLRMTP1
chr17	62242639	62442639	ENSG00000172421;ENSG00000087995;ENSG00000251981;ENSG00000242123;ENSG00000239527;ENSG00000188755;ENSG00000263887	EFCAB3;METTL2A;RNU7-52P;RPL36AP47;RPS23P7;TBC1D3P2;USP32P4
chr17	62442639	62682639	ENSG00000087995;ENSG00000011028;ENSG00000146872	METTL2A;MRC2;TLK2
chr17	62682639	63162639	ENSG00000173838;ENSG00000265000;ENSG00000207552;ENSG00000011028;ENSG00000264907;ENSG00000199697;ENSG00000170921;ENSG00000265262	MARCHF10;MARCHF10-DT;MIR633;MRC2;PRELID3BP3;RNU6-446P;TANC2;TRMT112P3
chr17	63162639	63362639	ENSG00000264529;ENSG00000170921	DNAJB6P8;TANC2
chr17	63362639	63482639	ENSG00000159640;ENSG00000008283;ENSG00000228979;ENSG00000170921	ACE;CYB561;PPIAP55;TANC2
chr17	63482639	63922640	ENSG00000159640;ENSG00000224353;ENSG00000108588;ENSG00000136488;ENSG00000213218;ENSG00000204414;ENSG00000136485;ENSG00000198231;ENSG00000263883;ENSG00000270587;ENSG00000108592;ENSG00000259384;ENSG00000136487;ENSG00000173826;ENSG00000136490;ENSG00000198909;ENSG00000087191;ENSG00000200560;ENSG00000108604;ENSG00000266173;ENSG00000136463;ENSG00000240280	ACE;ACE3P;CCDC47;CSH1;CSH2;CSHL1;DCAF7;DDX42;EEF1DP7;FAM136DP;FTSJ3;GH1;GH2;KCNH6;LIMD2;MAP3K3;PSMC5;RNU6-288P;SMARCD2;STRADA;TACO1;TCAM1P
chr17	64464643	65163882	ENSG00000214174;ENSG00000215769;ENSG00000256826;ENSG00000263647;ENSG00000258890;ENSG00000108654;ENSG00000120063;ENSG00000266820;ENSG00000176809;ENSG00000270714;ENSG00000271605;ENSG00000284564;ENSG00000214176;ENSG00000256525;ENSG00000271974;ENSG00000108370;ENSG00000264840;ENSG00000252242;ENSG00000232457;ENSG00000108854	AMZ2P1;ARHGAP27P1-BPTFP1-KPNA2P3;ATP5MFP4;BPTFP1;CEP95;DDX5;GNA13;KPNA2P3;LRRC37A3;MICOS10P2;MILR1;MIR3064;PLEKHM1P1;POLG2;RDM1P4;RGS9;RN7SL404P;RNU7-115P;SLC16A6P1;SMURF2
chr17	65163882	65243882	ENSG00000108370	RGS9
chr17	65243882	66123882	ENSG00000168646;ENSG00000154240;ENSG00000263520	AXIN2;CEP112;LINC02563
chr17	66123882	66643882	ENSG00000091583;ENSG00000154240;ENSG00000154229;ENSG00000264630;ENSG00000266707;ENSG00000244044;ENSG00000252653;ENSG00000251698;ENSG00000252685	APOH;CEP112;PRKCA;PRKCA-AS1;PSMD7P1;RN7SL735P;RNA5SP444;RNA5SP445;RNU6-928P
chr17	66643882	67043884	ENSG00000075461;ENSG00000075429;ENSG00000207943;ENSG00000154229;ENSG00000251764	CACNG4;CACNG5;MIR634;PRKCA;RNA5SP446
chr17	67043884	67243884	ENSG00000108878;ENSG00000198265;ENSG00000213180	CACNG1;HELZ;RPL36AP48
chr17	67243884	68523859	ENSG00000196704;ENSG00000267472;ENSG00000141337;ENSG00000171634;ENSG00000186665;ENSG00000266117;ENSG00000198265;ENSG00000266473;ENSG00000182481;ENSG00000237854;ENSG00000267023;ENSG00000207688;ENSG00000263690;ENSG00000207561;ENSG00000130935;ENSG00000154217;ENSG00000108946;ENSG00000197170;ENSG00000267708;ENSG00000265052;ENSG00000244610;ENSG00000200619;ENSG00000213179;ENSG00000266858;ENSG00000267352;ENSG00000108932;ENSG00000200394;ENSG00000070540	AMZ2;ARHGAP27P2;ARSG;BPTF;C17orf58;FBXO36P1;HELZ;HELZ-AS1;KPNA2;LINC00674;LRRC37A16P;MIR548AA2;MIR548D2;MIR635;NOL11;PITPNC1;PRKAR1A;PSMD12;RDM1P3;RN7SL622P;RN7SL756P;RNA5SP447;RPL17P41;RPSAP67;SH3GL1P3;SLC16A6;SNORA38B;WIPI1
chr17	68523859	68643859	ENSG00000108950;ENSG00000267659;ENSG00000108946	FAM20A;LINC01482;PRKAR1A
chr17	68643859	69243859	ENSG00000154263;ENSG00000154262;ENSG00000141338;ENSG00000154258;ENSG00000231749;ENSG00000267659;ENSG00000267361	ABCA10;ABCA6;ABCA8;ABCA9;ABCA9-AS1;LINC01482;SEC24AP1
chr17	69243859	69363859	ENSG00000154263;ENSG00000154265;ENSG00000267203	ABCA10;ABCA5;SNRPGP4
chr17	69363859	69483859	ENSG00000108984	MAP2K6
chr17	69483859	69603859	ENSG00000227517;ENSG00000108984	LINC01483;MAP2K6
chr17	69603859	70203859	ENSG00000153822;ENSG00000123700;ENSG00000267365;ENSG00000267603;ENSG00000227517;ENSG00000237560	KCNJ16;KCNJ2;KCNJ2-AS1;LINC01028;LINC01483;LINC01497
chr17	70203859	70443859	ENSG00000267170	CALM2P1
chr17	70443859	70643859	n/a	n/a
chr17	70643859	70843859	n/a	n/a
chr17	70843859	71403859	ENSG00000260785;ENSG00000238759	CASC17;RNU7-155P
chr17	71403859	71683859	ENSG00000228118	MYL6P5
chr17	71683859	71843859	n/a	n/a
chr17	71843859	72123859	ENSG00000256124;ENSG00000226101;ENSG00000228639;ENSG00000125398;ENSG00000234899	LINC01152;LINC02097;ROCR;SOX9;SOX9-AS1
chr17	72123859	72283859	ENSG00000125398;ENSG00000234899	SOX9;SOX9-AS1
chr17	72283859	72563861	ENSG00000227036;ENSG00000264026	LINC00511;LINC02003
chr17	72563861	73403861	ENSG00000266501;ENSG00000141219;ENSG00000179604;ENSG00000166685;ENSG00000187959;ENSG00000133193;ENSG00000227036;ENSG00000265469;ENSG00000200783;ENSG00000243514;ENSG00000069188;ENSG00000133195;ENSG00000180616	ATG12P1;C17orf80;CDC42EP4;COG1;CPSF4L;FAM104A;LINC00511;POLR3KP2;RN7SKP180;RPL32P33;SDK2;SLC39A11;SSTR2
chr17	73403861	73483861	ENSG00000069188	SDK2
chr17	73483861	74003861	ENSG00000177338;ENSG00000234721;ENSG00000069188	LINC00469;LINC02092;SDK2
chr17	74003861	74083861	ENSG00000266357	LINC02074
chr17	74083861	74243861	ENSG00000266357;ENSG00000172809;ENSG00000141540	LINC02074;RPL38;TTYH2
chr17	74243861	74403861	ENSG00000204347;ENSG00000171595;ENSG00000257008;ENSG00000196169;ENSG00000141540	BTBD17;DNAI2;GPR142;KIF19;TTYH2
chr17	74403861	74523861	ENSG00000167851;ENSG00000178789;ENSG00000170412;ENSG00000200021	CD300A;CD300LB;GPRC5C;RNA5SP448
chr17	74523861	74723861	ENSG00000167850;ENSG00000186407;ENSG00000284690;ENSG00000178789;ENSG00000204345;ENSG00000182352;ENSG00000186074;ENSG00000172794	CD300C;CD300E;CD300H;CD300LB;CD300LD;CD300LD-AS1;CD300LF;RAB37
chr17	74723861	74843861	ENSG00000161509;ENSG00000109065;ENSG00000109062;ENSG00000172794;ENSG00000266036;ENSG00000109066	GRIN2C;NAT9;NHERF1;RAB37;SLC9A3R1-AS1;TMEM104
chr17	74843861	74923905	ENSG00000172782;ENSG00000161513;ENSG00000161509;ENSG00000183034;ENSG00000182040	FADS6;FDXR;GRIN2C;OTOP2;USH1G
chr17	74923905	78883918	ENSG00000129673;ENSG00000161533;ENSG00000183077;ENSG00000125449;ENSG00000228218;ENSG00000267376;ENSG00000167863;ENSG00000089685;ENSG00000187997;ENSG00000177303;ENSG00000250506;ENSG00000109089;ENSG00000178404;ENSG00000262870;ENSG00000161544;ENSG00000108669;ENSG00000187775;ENSG00000267432;ENSG00000267679;ENSG00000167880;ENSG00000182473;ENSG00000188878;ENSG00000129654;ENSG00000108479;ENSG00000182687;ENSG00000125447;ENSG00000177885;ENSG00000132475;ENSG00000167861;ENSG00000263586;ENSG00000132470;ENSG00000070495;ENSG00000189159;ENSG00000180901;ENSG00000267535;ENSG00000204283;ENSG00000267790;ENSG00000204277;ENSG00000267065;ENSG00000073350;ENSG00000181038;ENSG00000092931;ENSG00000167889;ENSG00000125457;ENSG00000263843;ENSG00000283805;ENSG00000204316;ENSG00000167862;ENSG00000125445;ENSG00000182534;ENSG00000266714;ENSG00000125458;ENSG00000125450;ENSG00000183034;ENSG00000182938;ENSG00000087157;ENSG00000214140;ENSG00000161542;ENSG00000129646;ENSG00000108469;ENSG00000129667;ENSG00000243870;ENSG00000243426;ENSG00000239607;ENSG00000141576;ENSG00000238898;ENSG00000222808;ENSG00000199735;ENSG00000207169;ENSG00000252545;ENSG00000238658;ENSG00000252391;ENSG00000223217;ENSG00000200257;ENSG00000212418;ENSG00000228007;ENSG00000242931;ENSG00000267355;ENSG00000161526;ENSG00000275143;ENSG00000267123;ENSG00000129657;ENSG00000184640;ENSG00000263718;ENSG00000170190;ENSG00000125454;ENSG00000204323;ENSG00000259120;ENSG00000163597;ENSG00000234912;ENSG00000278261;ENSG00000199961;ENSG00000274091;ENSG00000184557;ENSG00000266970;ENSG00000176170;ENSG00000167881;ENSG00000161547;ENSG00000070526;ENSG00000070731;ENSG00000188612;ENSG00000108639;ENSG00000257949;ENSG00000261408;ENSG00000267676;ENSG00000035862;ENSG00000167900;ENSG00000141524;ENSG00000167895;ENSG00000204278;ENSG00000177728;ENSG00000078687;ENSG00000132481;ENSG00000141569;ENSG00000232724;ENSG00000182173;ENSG00000185262;ENSG00000175931;ENSG00000267463;ENSG00000092929;ENSG00000132478;ENSG00000055483;ENSG00000132471;ENSG00000186919	AANAT;ACOX1;AFMID;ARMC7;ATF4P3;ATP5MGP6;ATP5PD;BIRC5;C17orf99;CASKIN2;CDK3;CDR2L;CEP295NL;CYCSP40;CYGB;CYTH1;DNAH17;DNAH17-AS1;EIF5AP2;EVPL;EXOC7;FBF1;FOXJ1;GALK1;GALR2;GGA3;GRB2;H3-3B;HID1;HID1-AS1;ITGB4;JMJD6;JPT1;KCTD2;LINC00868;LINC01973;LINC01987;LINC01993;LINC02080;LLGL2;METTL23;MFSD11;MGAT5B;MIF4GD;MIF4GD-DT;MIR636;MRPL38;MRPL58;MRPS7;MXRA7;MYO15B;NT5C;NUP85;OTOP2;OTOP3;PGS1;PRCD;PRPSAP1;QRICH2;RECQL5;RHBDF2;RN7SL236P;RN7SL454P;RN7SL573P;RNF157;RNU1-80P;RNU4-47P;RNU6-227P;RNU6-24P;RNU6-362P;RNU6-625P;RNU6-638P;RNU6-938P;RNU6-97P;RNY4P36;RPL36AP7;RPL7P49;RPL9P29;SAP30BP;SCARNA16;SCAT1;SEC14L1;SEPTIN9;SEPTIN9-DT;SLC16A5;SLC25A19;SMIM5;SMIM6;SNHG16;SNHG20;SNORD1A;SNORD1B;SNORD1C;SOCS3;SOCS3-DT;SPHK1;SRP68;SRSF2;ST6GALNAC1;ST6GALNAC2;SUMO2;SYNGR2;TEN1;TEN1-CDK3;THA1P;TIMP2;TK1;TMC6;TMC8;TMEM235;TMEM94;TNRC6C;TRIM47;TRIM65;TRIM80P;TSEN54;UBALD2;UBE2O;UBE2V2P2;UNC13D;UNK;USP36;WBP2;ZACN
chr17	78883918	79083918	ENSG00000173918;ENSG00000265096;ENSG00000171302;ENSG00000178404;ENSG00000167280;ENSG00000108679;ENSG00000035862	C1QTNF1;C1QTNF1-AS1;CANT1;CEP295NL;ENGASE;LGALS3BP;TIMP2
chr17	79083918	79483918	ENSG00000167280;ENSG00000167281	ENGASE;RBFOX3
